Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Chetter Democracy needs YOU!!!!!,@IndepenentMr,2023-07-18T21:40:24.000Z,False,"Northwestern football hazing included naked human 'carwashes,' lawsuit says - 'This marks the first civil actions taken since longtime Wildcats coach Pat Fitzgerald was terminated last week.'",0,2,4,312,[],[],[],https://pbs.twimg.com/profile_images/1750260322387234816/wquyXxTz_x96.jpg,https://twitter.com/IndepenentMr/status/1681418670059425792,tweet_id:1681418670059425792
News 3 Now / Channel 3000,@WISCTV_News3,2023-07-18T21:30:10.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school's leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job. https://channel3000.com/news/top-stories/1st-lawsuit-filed-against-pat-fitzgerald-and-northwestern-leaders-stemming-from-a-hazing-scandal/article_f7c22ae3-85f0-51d9-bdb7-3eea42d00be8.html…",0,0,1,993,[],[],[],https://pbs.twimg.com/profile_images/1092156886730838016/lthrhF0R_x96.jpg,https://twitter.com/WISCTV_News3/status/1681416091371966464,tweet_id:1681416091371966464
ABC 6 News - KAAL TV,@ABC6NEWS,2023-07-18T21:30:00.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school’s leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job.https://kaaltv.com/news/regional-news/1st-lawsuit-filed-against-pat-fitzgerald-and-northwestern-leaders-stemming-from-a-hazing-scandal/…",0,0,0,431,[],[],[],https://pbs.twimg.com/profile_images/1435817596176240640/DCeN-xCC_x96.jpg,https://twitter.com/ABC6NEWS/status/1681416050569789440,tweet_id:1681416050569789440
Nan Nied,@akanauw,2023-07-18T21:28:52.000Z,False,Civil rights attorney Ben Crump retained to represent 8 former Northwestern football players over hazing - The Athletic,1,0,1,76,[],[],[],https://pbs.twimg.com/profile_images/1632049515640258560/ltUcKSir_x96.jpg,https://twitter.com/akanauw/status/1681415765176754176,tweet_id:1681415765176754176
Ray Long,@RayLong,2023-07-18T21:28:31.000Z,False,"‘Degrading, dehumanizing, embarrassing:’ former Northwestern football player first to open up about alleged hazing ⁦⁩",0,4,3,795,[],['@crepeau'],[],https://pbs.twimg.com/profile_images/1455276546349051911/cb9dC4YG_x96.jpg,https://twitter.com/RayLong/status/1681415680061755392,tweet_id:1681415680061755392
The Believer ™,@maxvaldes,2023-07-18T21:19:16.000Z,True,"NBCNews: A former Northwestern University football player is accusing former coach Pat Fitzgerald and the school of tolerating hazing — including alleged rituals involving a naked human ""carwash"" and a punishment called ""Shrek claps.""",0,0,0,202,[],[],[],https://pbs.twimg.com/profile_images/739840920716091392/IMr_N097_x96.jpg,https://twitter.com/maxvaldes/status/1681413350549512193,tweet_id:1681413350549512193
NBC News,@NBCNews,2023-07-18T21:15:16.000Z,True,"A former Northwestern University football player is accusing former coach Pat Fitzgerald and the school of tolerating hazing — including alleged rituals involving a naked human ""carwash"" and a punishment called ""Shrek claps.""",18,33,58,47K,[],[],[],https://pbs.twimg.com/profile_images/1726675942938980352/bxKUxCUp_x96.jpg,https://twitter.com/NBCNews/status/1681412344646123526,tweet_id:1681412344646123526
Jason Meisner,@jmetr22b,2023-07-18T20:58:32.000Z,False,"“I was conditioned to think this stuff is normal”
Lloyd Yates’ time on the Northwestern football team was scarred by degrading and sexually abusive hazing, which left him with nightmares and anxiety. Now, even watching football on TV is too much. ",0,2,7,1.5K,[],['@crepeau'],[],https://pbs.twimg.com/profile_images/1622013570903932928/kKpI5OXC_x96.jpg,https://twitter.com/jmetr22b/status/1681408131287470080,tweet_id:1681408131287470080
AM,@m_azita,2023-07-18T20:48:19.000Z,False,"Northwestern football team used hazing rituals involving naked human 'carwashes,' lawsuit says",0,0,0,101,[],[],[],https://pbs.twimg.com/profile_images/1372346534474358786/BJUgJamK_x96.jpg,https://twitter.com/m_azita/status/1681405560212852736,tweet_id:1681405560212852736
JoeL,@JoelN901,2023-07-18T20:47:22.000Z,False,https://sports.yahoo.com/former-northwestern-football-player-sues-school-pat-fitzgerald-amid-hazing-scandal-162542040.html…The former player was a member of the Northwestern football team from 2018-22 and claims to have been subjected to “sexualized hazing and physical abuse.”,0,0,1,55,[],[],[],https://pbs.twimg.com/profile_images/1623823642990637057/73707YAs_x96.jpg,https://twitter.com/JoelN901/status/1681405322206871553,tweet_id:1681405322206871553
Dave Agar,@dave1agar,2023-07-18T20:44:22.000Z,False,"Northwestern football team used hazing rituals involving naked human 'carwashes,' lawsuit says",0,0,1,78,[],[],[],https://pbs.twimg.com/profile_images/1403687245987692545/LVdXPnT9_x96.jpg,https://twitter.com/dave1agar/status/1681404568473616395,tweet_id:1681404568473616395
The Washington Times,@WashTimes,2023-07-18T20:44:04.000Z,True,Eight former Northwestern football players have retained attorneys following a hazing scandal that led to the firing of coach Pat Fitzgerald and criticism of university leadership for its initial response to the allegations.,0,1,1,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1604930970951507968/BVxIooAU_x96.jpg,https://twitter.com/WashTimes/status/1681404493521403919,tweet_id:1681404493521403919
Dwayne Walton,@23dwayne,2023-07-18T20:38:57.000Z,False,"Former Northwestern football player sues school, Pat Fitzgerald amid hazing scandal https://sports.yahoo.com/former-northwestern-football-player-sues-school-pat-fitzgerald-amid-hazing-scandal-162542040.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… via ",0,0,0,80,[],['@YahooSports'],[],https://pbs.twimg.com/profile_images/839739178023714817/TqtiO475_x96.jpg,https://twitter.com/23dwayne/status/1681403204066754560,tweet_id:1681403204066754560
WAKE UP AMERICA,@ClaudineR66,2023-07-18T20:36:07.000Z,False,"Northwestern football team used hazing rituals involving 'Shrek claps' and naked human 'carwashes,' former player alleges in lawsuit",0,0,0,108,[],[],[],https://pbs.twimg.com/profile_images/606110841243435009/isXWQ2r__x96.jpg,https://twitter.com/ClaudineR66/status/1681402492838645760,tweet_id:1681402492838645760
ProFootballTalk,@ProFootballTalk,2023-07-18T20:29:22.000Z,True,Northwestern possibly will be sued by fired former football coach Pat Fitzgerald. Northwestern definitely will be sued by players who allege they were victimized by hazing and/or racial misconduct in the program.,6,11,43,67K,[],[],[],https://pbs.twimg.com/profile_images/1190271806684446720/kxrzypB1_x96.jpg,https://twitter.com/ProFootballTalk/status/1681400791553175553,tweet_id:1681400791553175553
MSN Sports,@MSNSports,2023-07-18T20:22:32.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald, seeking damages stemming from a hazing scandal that cost the former coach his job. (July 18)(AP video: Mike Householder)https://msft.it/6015gfTEP",0,0,0,128,[],[],[],https://pbs.twimg.com/profile_images/507911736662298625/bUC9Vb_A_x96.jpeg,https://twitter.com/MSNSports/status/1681399074614853635,tweet_id:1681399074614853635
Jake Sheridan,@JakeSheridan_,2023-07-18T20:10:46.000Z,False,"Lloyd Yates can't watch football anymore. The alleged hazing assaults the former Northwestern QB faced left him with ""nightmares and persistent anxiety,"" he told . 

Here's his interview detailing Northwestern football hazing in :",0,0,1,980,[],"['@crepeau', '@chicagotribune']",[],https://pbs.twimg.com/profile_images/1586013302374678532/GNX8RLtO_x96.jpg,https://twitter.com/JakeSheridan_/status/1681396113495007235,tweet_id:1681396113495007235
Chicago Tribune Sports,@ChicagoSports,2023-07-18T20:10:10.000Z,False,"Former Northwestern player Lloyd Yates tells  his time on the Wildcats was scarred by degrading and sexually abusive hazing.

The alleged assaults left him with nightmares and persistent anxiety.

Now, even watching football on TV is too much.",2,6,4,7.5K,[],['@crepeau'],[],https://pbs.twimg.com/profile_images/1159866085379858432/Eg3rFEas_x96.jpg,https://twitter.com/ChicagoSports/status/1681395960629403652,tweet_id:1681395960629403652
David Haugh,@DavidHaugh,2023-07-18T19:57:53.000Z,False,"A  exclusive, an ex-player goes on record about “humiliating” hazing experiences at #Northwestern… Excellent reporting, disturbing details. 

Story: Former NU football player first to open up about alleged hazing",4,1,14,9.6K,['#Northwestern'],['@chicagotribune'],[],https://pbs.twimg.com/profile_images/1402777421158531079/mneV4e6Z_x96.jpg,https://twitter.com/DavidHaugh/status/1681392869544738817,tweet_id:1681392869544738817
IamMalaky,@iammalaky1,2023-07-18T19:56:48.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school’s leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job. https://huffpost.com/entry/bc-fbc-northwestern-hazing_n_64b6bb4ce4b09a3b488f42b8?utm_campaign=share_twitter&ncid=engmodushpmg00000004… via ",0,0,0,100,[],['@HuffPostCrime'],[],https://pbs.twimg.com/profile_images/1435271470972870657/d9Ul2Gak_x96.jpg,https://twitter.com/iammalaky1/status/1681392597716041728,tweet_id:1681392597716041728
NIL vs NLI,@NILvsNLI,2023-07-18T19:55:55.000Z,False,Former Northwestern Football player Lloyd Yates is the first to open up about alleged hazing ahead of planned lawsuit (by  in the ),0,0,0,621,[],"['@crepeau', '@chicagotribune']",[],https://pbs.twimg.com/profile_images/1680954083031785472/zZbR4fbg_x96.jpg,https://twitter.com/NILvsNLI/status/1681392374419955712,tweet_id:1681392374419955712
Robert McCoppin,@RobertMcCoppin,2023-07-18T19:53:49.000Z,False,Former Northwestern football player plans to file suit and comes forward to describe 'degrading' hazing -- exclusive by ,0,3,11,4.6K,[],['@crepeau'],[],https://pbs.twimg.com/profile_images/967469281314304000/ljhRrC4e_x96.jpg,https://twitter.com/RobertMcCoppin/status/1681391848047116311,tweet_id:1681391848047116311
Chicago Things to Do,@redeyechicago,2023-07-18T19:45:08.000Z,False,"""Degrading, dehumanizing, embarrassing"": former Northwestern football player first to open up about alleged hazing ahead of planned lawsuit. More from ",0,0,1,2.4K,[],['@crepeau'],[],https://pbs.twimg.com/profile_images/1284226688390488065/T7iHAAwi_x96.jpg,https://twitter.com/redeyechicago/status/1681389661514498048,tweet_id:1681389661514498048
Benjamin Royer,@thebenroyer,2023-07-18T19:33:52.000Z,False,"NEW: The Daily Northwestern's coverage of Northwestern football and its hazing scandal has been courageous and nothing short of extraordinary.

Student sports journalism brings hope as newsrooms and sports coverage are slashed. 

Read Royer Gets Real:",1,6,16,2.1K,[],[],[],https://pbs.twimg.com/profile_images/1711521026444759040/T36EuPw5_x96.jpg,https://twitter.com/thebenroyer/status/1681386825741639680,tweet_id:1681386825741639680
Sun-Times Sports,@suntimes_sports,2023-07-18T19:32:48.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school’s leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job.",0,2,1,1.2K,[],[],[],https://pbs.twimg.com/profile_images/978867358696726529/ZOciLJoA_x96.jpg,https://twitter.com/suntimes_sports/status/1681386558971162624,tweet_id:1681386558971162624
Jeff Arnold,@JeffArnold_,2023-07-18T19:30:39.000Z,False,"Northwestern President Michael Schill says that steps recently announced to eliminate hazing in the football program ""are just the start"" and that new steps will be introduced in coming weeks.",0,0,0,311,[],[],[],https://pbs.twimg.com/profile_images/1749818672926052352/REoyD2aA_x96.jpg,https://twitter.com/JeffArnold_/status/1681386017947779087,tweet_id:1681386017947779087
Chicago Tribune,@chicagotribune,2023-07-18T19:30:05.000Z,False,"In an exclusive interview, former Northwestern football player Lloyd Yates is the first to come forward to detail hazing allegations that led to the ouster of head football coach Pat Fitzgerald.",3,26,31,31K,[],[],[],https://pbs.twimg.com/profile_images/1542900856110055426/65co59gz_x96.jpg,https://twitter.com/chicagotribune/status/1681385875114999808,tweet_id:1681385875114999808
Chicago Breaking News,@ChicagoBreaking,2023-07-18T19:22:34.000Z,False,"‘Degrading, dehumanizing, embarrassing:’ former Northwestern football player first to open up about alleged hazing ahead of planned lawsuit",3,3,3,3.5K,[],[],[],https://pbs.twimg.com/profile_images/1283891088487587840/uAT3yCoa_x96.jpg,https://twitter.com/ChicagoBreaking/status/1681383979646058501,tweet_id:1681383979646058501
Nicole Markus,@nicolejmarkus,2023-07-18T19:11:10.000Z,False,NEW: The Daily has obtained an email sent from Northwestern Pres. Michael Schill to faculty and staff. He says the steps announced by AD Derrick Gragg and him last week to prevent hazing on the football team are “just the start.”,5,19,50,26K,[],[],[],https://pbs.twimg.com/profile_images/1589450230994538496/zqYFAkau_x96.jpg,https://twitter.com/nicolejmarkus/status/1681381113300754432,tweet_id:1681381113300754432
Forbes,@Forbes,2023-07-18T19:06:04.000Z,True,Northwestern Sued For ‘Systemic’ Hazing And Harassment On Football Team https://trib.al/yBUxCGF,0,8,19,33K,[],[],[],https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_x96.jpg,https://twitter.com/Forbes/status/1681379828472111106,tweet_id:1681379828472111106
Law360,@Law360,2023-07-18T19:01:26.000Z,True,"A former Northwestern University football player is suing the school, its board of regents, its president and the fired head coach in a Chicago state court, accusing them of negligence that resulted in acts of hazing, harassment and sexual abuse.",0,0,0,796,[],[],[],https://pbs.twimg.com/profile_images/1651968748557856772/D-CmfORG_x96.png,https://twitter.com/Law360/status/1681378664145907713,tweet_id:1681378664145907713
Brian Pia,@brianpia,2023-07-18T18:59:19.000Z,False,"Former #Northwestern football coach #PatFitzgerald, president Michael Schill & AD Derrick Gragg are listed as defendants in a #lawsuit filed today by a former player who said the program and its leaders were negligent in allowing #hazing.",0,0,0,284,"['#Northwestern', '#PatFitzgerald', '#lawsuit', '#hazing']",[],[],https://pbs.twimg.com/profile_images/1497392454584221696/-3JrNNzD_x96.jpg,https://twitter.com/brianpia/status/1681378130546524171,tweet_id:1681378130546524171
Cheddar,@cheddar,2023-07-18T18:58:01.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school's leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job.",1,2,1,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1750624159405588480/UupwCmBp_x96.jpg,https://twitter.com/cheddar/status/1681377801809559563,tweet_id:1681377801809559563
Lucas Wyrsch,@Lucas_Wyrsch,2023-07-18T18:36:46.000Z,False,Northwestern Sued For ‘Systemic’ Hazing And Harassment On Football Team,0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/549198042/600x400_3570452_600x400_x96.jpg,https://twitter.com/Lucas_Wyrsch/status/1681372453715726336,tweet_id:1681372453715726336
DivineLoveWarrior,@nyamentikeely,2023-07-18T18:34:04.000Z,False,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school’s leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job. https://huffpost.com/entry/bc-fbc-northwestern-hazing_n_64b6bb4ce4b09a3b488f42b8?utm_campaign=share_twitter&ncid=engmodushpmg00000004… via  Sex acts. WOW!",0,0,0,100,[],['@HuffPostCrime'],[],https://pbs.twimg.com/profile_images/1249759719545241600/vDRj0ilf_x96.jpg,https://twitter.com/nyamentikeely/status/1681371775685230598,tweet_id:1681371775685230598
Denver7 News,@DenverChannel,2023-07-18T18:30:00.000Z,True,Former Northwestern head football coach Pat Fitzgerald is among those named in a lawsuit filed against the university one week. The school fired Fitzgerald after additional allegations of hazing by players surfaced in the university's student newspaper.,1,2,1,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1754283659752837120/iwGVFvXX_x96.jpg,https://twitter.com/DenverChannel/status/1681370752514236420,tweet_id:1681370752514236420
catedunlap,@catedunlap,2023-07-18T18:28:50.000Z,False,#670theScore read a report that tomorrow morning a #Northwestern player will be part of a news conference on a lawsuit #NU #football  #hazing,0,0,0,160,"['#670theScore', '#Northwestern', '#NU', '#football', '#hazing']",[],[],https://pbs.twimg.com/profile_images/1509299442591191046/rr-P2NZ2_x96.jpg,https://twitter.com/catedunlap/status/1681370457230934038,tweet_id:1681370457230934038
HuffPost,@HuffPost,2023-07-18T18:25:30.000Z,True,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school’s leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job.",13,3,15,27K,[],[],[],https://pbs.twimg.com/profile_images/1295829554225795072/_Ph3zAnF_x96.jpg,https://twitter.com/HuffPost/status/1681369622166093824,tweet_id:1681369622166093824
SPORTS CIRCUS INT.,@SPORTSCIRCUSINT,2023-07-18T18:19:55.000Z,False,Northwestern Sued For ‘Systemic’ Hazing And Harassment On Football Team http://dlvr.it/SsN9ft,0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1341118908/logo_fb_2__x96.png,https://twitter.com/SPORTSCIRCUSINT/status/1681368215723835393,tweet_id:1681368215723835393
Get Up Erica,@GetUpErica,2023-07-18T18:19:37.000Z,False,"Former Northwestern University Football Players Lawyer Up After Alleged Sex Abuse, Racist Hazing https://trib.al/LMf1KmN",0,0,2,134,[],[],[],https://pbs.twimg.com/profile_images/1502637433179058182/XpXLtzzo_x96.jpg,https://twitter.com/GetUpErica/status/1681368138359926784,tweet_id:1681368138359926784
Daily Mail Online,@MailOnline,2023-07-18T18:11:01.000Z,True,Northwestern faces FIRST lawsuit over football team's hazing scandal https://trib.al/5vVyXcT,0,1,1,10K,[],[],[],https://pbs.twimg.com/profile_images/1573318003554455553/f0lnn5Bv_x96.jpg,https://twitter.com/MailOnline/status/1681365976862937093,tweet_id:1681365976862937093
Forbes,@Forbes,2023-07-18T18:05:04.000Z,True,Northwestern Sued For ‘Systemic’ Hazing And Harassment On Football Teamhttps://go.forbes.com/c/8muJ,2,3,15,31K,[],[],[],https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_x96.jpg,https://twitter.com/Forbes/status/1681364479932612608,tweet_id:1681364479932612608
CBS Evening News,@CBSEveningNews,2023-07-18T18:00:00.000Z,True,A lawsuit has been filed against Northwestern University leaders and former head football coach Pat Fitzgerald amid allegations of hazing on the football team.,1,4,8,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1564353025245958147/3HhdTHUz_x96.png,https://twitter.com/CBSEveningNews/status/1681363201613504514,tweet_id:1681363201613504514
G. Holliday,@GaryJHolliday1,2023-07-18T17:54:24.000Z,False,"Read ""Civil rights attorney Ben Crump retained to represent 8 former Northwestern football players over hazing' on SmartNews: https://l.smartnews.com/p-Yu3fi/55jQVp",0,0,0,45,[],[],[],https://pbs.twimg.com/profile_images/1672075802308116480/pjQTkuJ6_x96.jpg,https://twitter.com/GaryJHolliday1/status/1681361792931594241,tweet_id:1681361792931594241
Larry Hawley,@HawleySports,2023-07-18T17:53:33.000Z,False,"For the first time, a lawsuit has been filed concerning the hazing scandal around the Northwestern football program.
.
More on the filing of it today in Cook County on #WGNNewsNow from  here:https://tinyurl.com/4f5xxsrf",1,1,2,593,['#WGNNewsNow'],['@WGNNews'],[],https://pbs.twimg.com/profile_images/1428461464461971461/P-RRJFzr_x96.jpg,https://twitter.com/HawleySports/status/1681361581790068751,tweet_id:1681361581790068751
MSN Canada,@MSNca,2023-07-18T17:46:31.000Z,True,"A former Northwestern football player filed the first lawsuit against Pat Fitzgerald and members of the school's leadership, seeking damages stemming from a hazing scandal that cost the former football coach his job. The player, identified in the lawsuithttps://msft.it/6017gf35v",0,0,0,124,[],[],[],https://pbs.twimg.com/profile_images/509072402601373697/RP7xobIi_x96.png,https://twitter.com/MSNca/status/1681359810699067397,tweet_id:1681359810699067397
Forbes,@Forbes,2023-07-18T18:05:04.000Z,True,Northwestern Sued For ‘Systemic’ Hazing And Harassment On Football Teamhttps://go.forbes.com/c/8muJ,2,3,15,31K,[],[],[],https://pbs.twimg.com/profile_images/1711185897415180288/lgwajQTW_x96.jpg,https://twitter.com/Forbes/status/1681364479932612608,tweet_id:1681364479932612608
David Adam,@DavidAd75944560,2023-07-18T17:39:49.000Z,False,"Former Northwestern HC Pat Fitzgerald named in lawsuit for hazing scandal https://tinyurl.com/2ljt2myc 

The Northwestern football program has been the subject of unfortunate headlines ever since the haz...",0,0,0,68,[],[],[],https://pbs.twimg.com/profile_images/1646546779083612160/m8LnrBPD_x96.jpg,https://twitter.com/DavidAd75944560/status/1681358121946714112,tweet_id:1681358121946714112
jhon salt,@2callmehasnat25,2023-07-18T17:39:47.000Z,False,"Former Northwestern HC Pat Fitzgerald named in lawsuit for hazing scandal https://tinyurl.com/2gpdd6yx 

The Northwestern football program has been the subject of unfortunate headlines ever since the haz...",0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1624535543911530496/rHkm5oX5_x96.jpg,https://twitter.com/2callmehasnat25/status/1681358114929676289,tweet_id:1681358114929676289
Crain's Chicago Business,@CrainsChicago,2023-07-18T17:30:25.000Z,False,"Former Northwestern head football coach Pat Fitzgerald knew of and participated in the hazing of football players, according to a lawsuit a law firm says it filed this morning.",0,2,3,3.5K,[],[],[],https://pbs.twimg.com/profile_images/1645898795266236417/-d1JXpXZ_x96.jpg,https://twitter.com/CrainsChicago/status/1681355760326918151,tweet_id:1681355760326918151
CBS News,@CBSNews,2023-07-18T17:30:00.000Z,True,A lawsuit has been filed against Northwestern University leaders and former head football coach Pat Fitzgerald amid allegations of hazing on the football team.,14,9,22,18K,[],[],[],https://pbs.twimg.com/profile_images/1617634745348661249/6YmPYpNd_x96.jpg,https://twitter.com/CBSNews/status/1681355651740581889,tweet_id:1681355651740581889
Tom Williams,@tommyboy0690,2023-07-18T17:12:13.000Z,False,Northwestern University Sued Over Claims of ‘Sexual’ Hazing on Football Team https://thedailybeast.com/northwestern-university-sued-over-claims-of-sexual-hazing-on-football-team?source=twitter&via=desktop… via ,0,7,7,318,[],['@thedailybeast'],[],https://pbs.twimg.com/profile_images/1110905111138783232/dVShJf4E_x96.png,https://twitter.com/tommyboy0690/status/1681351177793945624,tweet_id:1681351177793945624
Sam Thomas,@Ugomego,2023-07-18T17:10:43.000Z,False,Northwestern University Sued Over Claims of ‘Sexual’ Hazing on Football Team https://thedailybeast.com/northwestern-university-sued-over-claims-of-sexual-hazing-on-football-team?source=twitter&via=desktop… via ,0,1,0,59,[],['@thedailybeast'],[],https://pbs.twimg.com/profile_images/1157683561396232192/fnauVeWh_x96.jpg,https://twitter.com/Ugomego/status/1681350801216913408,tweet_id:1681350801216913408
WMAR-2 News,@WMAR2News,2023-07-18T17:00:10.000Z,False,Pat Fitzgerald was fired as Northwestern's football coach after multiple allegations of hazing became public.,0,0,0,272,[],[],[],https://pbs.twimg.com/profile_images/1752033759124209665/mqi_EJI2_x96.jpg,https://twitter.com/WMAR2News/status/1681348144485875726,tweet_id:1681348144485875726
