Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Inside NU,@insidenu,2023-09-08T19:17:37.000Z,False,"Despite a strong victory to open its home slate, Northwestern Volleyball is still trying to find its way in the 2023 season.",0,1,2,1.6K,[],[],[],,https://twitter.com/insidenu/status/1700226906606473722,tweet_id:1700226906606473722
Inside NU,@insidenu,2023-09-08T19:14:13.000Z,False," dives into the good, the bad and the ugly of Ben Bryant's Northwestern debut.",0,2,4,1.4K,[],['@davidgoldINU'],[],,https://twitter.com/insidenu/status/1700226050402226593,tweet_id:1700226050402226593
Inside NU,@insidenu,2023-09-08T19:09:22.000Z,False,"Even though the Miners are not a Power Five team, a big game with UTEP looms for Northwestern tomorrow. ,  and  analyze why the Wildcats lost in Piscataway and how they can turn it around in Ryan Field.",0,2,2,1.9K,[],"['@Bradley_Locker', '@DavidGoldINU', '@idowling11']",[],,https://twitter.com/insidenu/status/1700224829473861850,tweet_id:1700224829473861850
Inside NU,@insidenu,2023-09-07T16:58:27.000Z,False, of  gives some insight on the state of the Miners as they head up to Evanston.,0,3,5,1.7K,[],"['@AdrianBroaddus', '@600espnelpaso']",[],,https://twitter.com/insidenu/status/1699829494805155948,tweet_id:1699829494805155948
Inside NU,@insidenu,2023-09-07T16:36:21.000Z,False,A prime chance to end the near-700-day streak lies ahead.,1,0,2,1.5K,[],[],[],,https://twitter.com/insidenu/status/1699823932373598653,tweet_id:1699823932373598653
Inside NU,@insidenu,2023-09-07T16:24:22.000Z,False,"In a message sent to the Northwestern community, interim head coach David Braun encourages people to attend the Wildcats' home opener and home games, as part of a ""collective effort"" to prioritize the well-being of athletes.

Braun notes ""your fandom means more now than ever.""",11,31,111,27K,[],[],[],,https://twitter.com/insidenu/status/1699820916434198705,tweet_id:1699820916434198705
Inside NU,@insidenu,2023-09-07T16:07:29.000Z,False,"Six games in, it looks like the ‘Cats are cooking up something special.",0,1,5,1.8K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1699816668464054468,tweet_id:1699816668464054468
Inside NU,@insidenu,2023-09-07T16:58:27.000Z,False, of  gives some insight on the state of the Miners as they head up to Evanston.,0,3,5,1.7K,[],"['@AdrianBroaddus', '@600espnelpaso']",[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1699829494805155948,tweet_id:1699829494805155948
Inside NU,@insidenu,2023-09-06T16:45:35.000Z,False,"“Shout out to him for being who he is, and looking out for us. We’re going to look out for him the same way.”

Despite being Northwestern’s QB2, junior Brendan Sullivan is wholeheartedly rooting for Ben Bryant, focusing on NU’s goals rather than his own.",0,2,10,2.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1699463869658263911,tweet_id:1699463869658263911
Inside NU,@insidenu,2023-09-06T16:38:21.000Z,False,"The Wildcats are still without a loss, but the results have been better than their actual performances.",0,0,3,1.3K,[],[],[],https://pbs.twimg.com/profile_images/867121551665225728/Eo23-Nxa_x96.jpg,https://twitter.com/insidenu/status/1699462048814403788,tweet_id:1699462048814403788
